nahr walddist stoerdist Output
0.295402 230.321185 2420.566712 0.570136
0.303425 493.331580 3533.875540 0.267888
0.466265 60.249525 1167.461160 0.468558
0.266434 193.759300 4682.801045 0.516970
0.951471 965.588515 4428.004895 0.481658
0.757445 955.016604 4114.915459 0.352249
0.385861 722.681159 4959.446425 0.369049
0.800059 643.461751 1857.889699 0.495122
0.874156 797.580613 343.970856 0.047569
0.443852 115.076603 896.500007 0.429612
0.236863 971.154943 3183.536806 0.002308
0.498032 978.124471 3093.723836 0.034098
0.572724 468.761384 869.524979 0.248835
0.632560 249.701111 3396.507951 0.742868
0.111359 736.379469 2039.231675 0.000000
0.183485 614.523478 3145.949944 0.014697
0.635405 657.646598 4950.169413 0.822836
0.277551 322.511839 2509.218472 0.406962
0.830135 610.079278 2383.473697 0.544109
0.826012 468.667104 770.247993 0.237685
0.413183 701.431320 2967.904512 0.227711
0.657429 396.418511 1792.342927 0.489013
0.542050 610.070150 3502.590639 0.529125
0.801042 21.786109 2309.481539 0.614725
0.845365 860.134235 1561.949273 0.383336
0.974697 460.018879 4014.351226 0.721028
0.882383 607.058438 3890.665638 0.654892
0.523125 702.032358 4262.176379 0.672414
0.946565 464.631473 4630.406161 0.826999
0.972259 82.392823 1853.395642 0.603206
0.835541 645.629286 742.254424 0.209689
0.709393 960.126613 535.783954 0.027526
0.750037 509.099100 544.732582 0.200169
0.377087 914.003259 3981.200927 0.138728
0.779937 839.486391 4397.874911 0.615790
0.716133 44.177564 1388.022003 0.483321
0.275603 916.876524 747.065597 0.059350
0.321082 81.046071 1621.525705 0.573503
0.667613 488.773851 1120.893064 0.234391
0.945533 28.015802 1051.154435 0.433588
0.019095 192.413108 1083.215693 0.000000
0.517371 662.193343 4005.062575 0.635934
0.935116 896.175358 1848.298752 0.415272
0.692286 100.151263 4618.272713 1.004271
0.110012 225.245487 1383.732622 0.020066
0.461047 809.125222 4902.044893 0.542217
0.194011 813.901306 1347.171327 0.000000
0.317319 79.235936 4675.075402 0.831807
0.403256 946.758953 2032.405517 0.039164
0.045887 906.650305 409.008290 0.000000
0.875071 532.111616 2779.800252 0.542529
0.193256 440.401287 1436.660524 0.062269
0.515936 251.551702 1919.023705 0.624843
0.946999 381.656741 4485.610315 0.841112
0.981885 144.563436 2280.051784 0.625175
0.487550 486.900189 4478.907623 0.696155
0.681440 918.124153 1614.339747 0.124716
0.862116 470.155712 4922.613669 0.894283
0.403881 339.838298 1555.368828 0.479112
0.925460 399.254234 532.381744 0.307662
0.144596 305.936677 2866.423844 0.090364
0.568710 350.134323 2828.303364 0.595933
0.831762 715.367211 1750.580031 0.441954
0.817479 694.752826 1373.869397 0.314647
0.804809 847.464759 1620.909639 0.417635
0.388692 587.375288 3419.274922 0.252708
0.225899 268.539930 3017.269893 0.213249
0.540488 641.321230 3253.292228 0.492549
0.059855 937.335553 3469.311309 0.000000
0.693781 187.447242 3678.968921 0.745408
0.338678 190.982970 300.093813 0.000205
0.076830 882.435231 3171.794898 0.000000
0.654163 440.607938 1229.756539 0.315002
0.376787 172.560726 3279.331891 0.672348
0.314695 683.592235 1771.409263 0.201510
0.390931 970.162521 2414.795139 0.021583
0.909292 850.925158 3398.367534 0.512298
0.553010 128.801638 3149.090416 0.663836
0.542783 484.146108 3990.630635 0.620165
0.101922 255.507978 4553.654951 0.008968
0.701188 492.665892 2270.287894 0.445746
0.205859 468.696527 1970.530034 0.032638
0.933049 390.768564 3610.634837 0.684093
0.513672 439.123446 1874.401011 0.437569
0.634131 997.087801 3769.186126 0.160185
0.650793 612.159377 2618.543411 0.438848
0.600597 464.951641 1594.274479 0.365300
0.379967 617.589568 4411.325229 0.357617
0.950344 511.197462 762.774534 0.218841
0.525858 219.921994 2041.379838 0.625774
0.119733 378.279900 2775.480826 0.042851
0.366761 973.880118 4781.098039 0.039019
0.204948 843.353239 1911.719560 0.000000
0.400318 961.663928 4379.714787 0.061174
0.180180 339.536820 1624.600911 0.170986
0.378450 371.253528 570.824468 0.329425
0.037507 107.906354 2998.130692 0.000000
0.060897 303.420212 2545.748773 0.000000
0.993533 49.280779 2052.790893 0.631959
0.322452 553.650921 3618.080117 0.284674
0.213392 656.154933 806.247648 0.000000
0.971549 195.653122 4340.775607 0.913600
0.956993 581.310204 2264.403884 0.539677
0.913371 544.181456 1456.523930 0.350877
0.126092 962.444253 3343.575360 0.002212
0.538605 7.298329 837.421052 0.402754
0.067547 143.069051 2998.816171 0.000000
0.138129 981.651689 4863.752646 0.008351
0.668741 739.608001 2562.601990 0.360836
0.856073 29.934142 1105.806350 0.454543
0.125775 416.163248 2501.205088 0.040494
0.288614 509.079190 4775.978643 0.345080
0.681992 861.712784 4752.883153 0.590896
0.862509 312.641078 4123.290228 0.835664
0.347553 472.900405 1460.335458 0.278824
0.693849 874.148557 4448.518247 0.483233
0.461834 403.057407 3134.859894 0.455501
0.395441 349.766386 2365.315142 0.518391
0.587650 159.507893 1233.726278 0.478906
0.850479 994.178546 2368.968588 0.402529
0.013080 911.511995 989.044313 0.000000
0.506039 963.999116 1042.552991 0.026580
0.711618 936.643875 840.335354 0.042955
0.307465 114.388890 1449.850410 0.535260
0.257592 418.003917 4152.468555 0.256730
0.304699 583.184046 4144.345070 0.344506
0.141047 458.825986 2790.059588 0.033575
0.705898 63.645228 1468.461904 0.493770
0.676853 658.920939 976.222972 0.200781
0.836582 329.793479 2439.574348 0.635193
0.035363 886.013074 1099.441433 0.000000
0.572827 673.764110 2630.111571 0.432089
0.349937 684.835414 3562.961774 0.274243
0.377034 924.825358 3092.641312 0.057345
0.780085 489.160222 654.785440 0.219126
0.079992 523.833016 4733.288698 0.000000
0.095917 359.348614 3519.936593 0.000000
0.000101 307.090612 4783.055865 0.000000
0.269756 859.474036 3301.573274 0.098952
0.175613 993.030506 1855.480929 0.000000
0.221213 244.407792 4097.119047 0.328786
0.840986 819.274806 3972.166165 0.584601
0.300379 870.601633 4410.183467 0.187294
0.050488 967.921235 3786.282145 0.000000
0.385165 362.551751 2023.125840 0.477933
0.720855 827.819350 2746.790526 0.289954
0.551190 250.060469 1072.719748 0.415100
0.386270 464.287985 1048.398925 0.240497
0.930738 740.016179 1731.318740 0.421586
0.100538 222.194803 2527.944805 0.001123
0.827503 315.474341 4711.987677 1.006087
0.839758 552.381255 3831.835601 0.659420
0.018035 749.581432 760.931518 0.000000
0.475611 672.987243 1581.954168 0.330662
0.972247 728.478422 4236.298963 0.713906
0.125008 802.937169 1980.211615 0.000000
0.955553 105.230937 940.389288 0.403939
0.514297 596.290865 505.758414 0.217212
0.619344 195.613512 4109.561310 0.865818
0.071904 732.104378 2407.895089 0.000000
0.286967 817.690195 3399.422260 0.167106
0.863790 761.287153 2006.945506 0.522433
0.360602 829.818559 1699.304990 0.119569
0.928810 561.218242 4433.213224 0.766587
0.654068 837.531168 4622.645065 0.570065
0.868478 421.010644 3238.063583 0.620265
0.102592 957.444744 3611.375489 0.000399
0.657533 572.865572 2356.384701 0.421246
0.372342 805.462167 2529.378122 0.134079
0.987548 462.177984 4352.698514 0.753650
0.584420 421.391213 2779.280700 0.492986
0.795264 881.426290 3271.930209 0.472127
0.252989 492.452187 1364.066300 0.013929
0.871421 918.337454 529.290236 0.207006
0.407319 960.939833 3332.263020 0.037488
0.552815 569.759655 3677.548024 0.539636
0.477407 83.308573 2612.980265 0.609605
0.054379 185.531975 3950.491187 0.000000
0.655008 487.416133 4189.407466 0.685653
0.349281 283.617304 4084.960767 0.773975
0.294531 166.511928 4499.854202 0.707794
0.439532 995.802976 1485.145201 0.006390
0.726921 358.257027 1083.702257 0.374609
0.167455 641.156925 4923.501884 0.139960
0.135660 660.441792 3937.059052 0.069931
0.791698 744.351426 1303.611090 0.305264
0.909218 753.498505 4828.142669 0.766461
0.244623 906.246228 4337.278276 0.068003
0.047301 160.859398 4292.118282 0.000000
0.666738 337.841271 383.345067 0.174784
0.001756 287.408863 2634.026606 0.000000
0.407532 644.209424 4702.436443 0.411319
0.410463 798.555582 4299.157008 0.302639
0.662947 782.466072 3956.825165 0.532673
0.603719 56.752926 4059.058648 0.873672
0.566230 755.082168 4616.394095 0.744278
0.709902 292.411806 2881.227089 0.618058
0.970785 632.379401 4080.396253 0.689221
0.651902 817.375925 1688.536478 0.234614
0.200362 193.325225 3513.979231 0.252716
0.599802 894.185788 1726.155179 0.157085
0.567420 429.888735 3471.375659 0.578831
0.365986 729.027463 1463.949566 0.181492
0.197313 532.840909 3839.386029 0.089571
0.947992 178.783885 2797.661072 0.617817
0.607921 182.077638 4758.620997 1.030331
0.977092 829.808801 2624.230176 0.476238
0.722745 870.403913 2394.275107 0.215538
0.669639 411.787989 3485.890100 0.605768
0.408492 323.070391 3702.290348 0.680821
0.410958 409.605896 1835.695577 0.393773
0.155085 730.525045 4321.801747 0.116224
0.040366 791.561277 2590.727233 0.000000
0.195749 151.268286 664.395761 0.208441
0.447190 177.989747 2302.244801 0.621260
0.074739 756.485767 387.403603 0.000000
0.678349 898.874822 3191.172271 0.168923
0.597216 536.053052 4863.815239 0.822187
0.178377 741.100463 999.740012 0.000000
0.116255 331.361332 2934.075871 0.034014
0.076443 96.062148 554.044578 0.000000
0.896495 220.408354 2853.730731 0.604069
0.637056 682.038300 2992.845234 0.430343
0.453207 225.008693 4723.821121 0.894798
0.877706 4.828356 884.404952 0.434657
0.493787 485.338559 3965.045911 0.605410
0.181020 210.201777 1142.180801 0.171215
0.943011 806.068981 4324.347540 0.662210
0.861031 548.538916 1546.742887 0.393390
0.364284 160.384051 2157.273635 0.612785
0.503392 420.309168 2560.949283 0.507050
0.675466 433.294762 4777.178015 0.829690
0.950135 874.778244 3707.857687 0.518704
0.816450 241.028770 3958.498662 0.858140
0.312755 742.235915 4946.819154 0.354783
0.347832 634.478893 3716.426221 0.289665
0.950654 812.709939 898.100651 0.202263
0.226051 421.703350 4587.431428 0.248068
0.622405 891.397538 2097.273775 0.158334
0.885247 197.168213 539.482877 0.410344
0.640973 697.131923 4391.251573 0.720295
0.696426 433.025229 1910.971706 0.482999
0.750024 738.231798 343.471705 0.043622
0.896634 29.306755 4092.272594 0.892457
0.492841 378.891490 1228.444752 0.393618
0.211174 449.805410 598.648562 0.053682
0.235637 254.528085 2763.123510 0.206716
0.802364 430.987388 4392.717742 0.806487
0.814026 976.714246 2440.248143 0.413426
0.465953 79.677675 809.571923 0.430073
0.620621 208.065307 1077.868821 0.443960
0.782412 639.265283 3153.175681 0.517543
0.788864 470.954364 724.589433 0.241675
0.823250 384.537982 2433.879293 0.589115
0.807037 850.209130 3609.113893 0.541785
0.733476 898.992465 4386.566222 0.459766
0.392269 79.072245 2797.887693 0.614051
0.811073 715.252658 3475.326347 0.570950
0.100793 641.468997 3628.475017 0.000779
0.628243 527.878449 1135.635944 0.233971
0.367662 411.135106 4530.125522 0.553409
0.563838 949.636358 2374.283318 0.070141
0.777764 369.663395 1954.982725 0.560157
0.142384 117.766445 2994.349916 0.090981
0.313462 15.235629 4786.828120 0.803883
0.663092 369.539703 1269.447752 0.398588
0.407654 176.792336 3628.497322 0.734397
0.663972 173.385084 3705.473169 0.746069
0.839633 536.110931 563.191091 0.212466
0.577394 471.340736 1982.819052 0.433442
0.754424 722.493152 700.139828 0.198273
0.566121 856.372911 4385.049339 0.508803
0.644446 444.524092 3371.480296 0.578345
0.996795 733.086359 4178.730250 0.688373
0.072526 711.814366 1315.000775 0.000000
0.433636 108.320163 4859.384641 0.893790
0.412448 127.743046 822.487056 0.439264
0.143397 162.640259 2581.967735 0.091572
0.249821 915.864153 4908.200278 0.061053
0.308512 197.108901 1255.257521 0.476588
0.544133 367.713378 3328.483336 0.643529
0.146833 983.842550 854.995005 0.000000
0.719362 235.149403 1329.612285 0.478910
0.358164 436.193281 918.708087 0.275220
0.903103 297.439483 4127.703041 0.843098
0.645471 54.900935 2149.106643 0.615583
0.517661 574.045970 4784.097783 0.766170
0.422098 326.244023 3470.556169 0.621242
0.958654 996.529413 4951.920384 0.407460
0.371187 48.633034 2851.506303 0.643141
0.406887 209.703184 4039.580577 0.781813
0.551316 71.701236 2960.545136 0.618979
0.089864 294.929377 2305.678433 0.000000
0.328293 605.430839 4045.409647 0.330621
0.440126 323.960527 2550.494566 0.578926
0.694572 38.566534 1731.441490 0.552950
0.860223 767.043161 1248.955528 0.301582
0.897945 398.964116 3045.871965 0.613314
0.428216 858.537488 411.492772 0.102220
0.465790 151.920032 2040.201793 0.650005
0.567991 341.255698 4265.147869 0.886875
0.083754 831.811706 2595.958105 0.000000
0.371368 108.019528 3196.845149 0.641412
0.662740 769.453997 4918.485804 0.760995
0.228157 331.052594 1947.988840 0.176695
0.970097 796.764030 1472.365197 0.363004
0.511823 601.414532 4763.510960 0.762543
0.616665 765.267223 4788.870227 0.719305
0.515904 952.634872 3517.040143 0.143263
0.128408 328.668938 3408.837989 0.087006
0.279796 506.792041 1067.362919 0.130202
0.789258 825.180206 2938.991807 0.454851
0.913533 438.336901 3137.239937 0.598345
0.892537 835.362014 3822.164328 0.563671
0.117539 771.592470 3743.053231 0.023683
0.755957 328.915236 1890.784840 0.573390
0.038409 366.193174 3774.870290 0.000000
0.788733 616.560400 3779.253179 0.609593
0.108037 887.454173 2089.146125 0.000000
0.471203 341.487398 3895.392024 0.727018
0.684667 456.031516 4531.654838 0.785664
0.732648 210.442015 3431.531959 0.701568
0.505693 772.302835 2158.171597 0.325898
0.857097 55.784130 656.345854 0.411659
0.026315 928.868603 1615.428785 0.000000
0.246825 939.541846 2173.210736 0.000000
0.763213 98.264046 397.855524 0.204212
0.120837 911.248396 4224.646915 0.021775
0.714806 383.415570 2143.846332 0.532620
0.526336 329.598506 3177.337918 0.627011
0.835568 819.718365 1495.777809 0.385131
0.041232 828.108213 4009.114066 0.000000
0.588086 257.576617 1766.263338 0.556699
0.385326 492.043313 3547.576849 0.278262
0.486307 621.665874 3761.795826 0.525896
0.615617 308.493925 3949.693668 0.854051
0.987589 805.226757 4088.738115 0.635063
0.912971 300.438189 1695.479400 0.589108
0.767200 881.314111 3868.553326 0.428854
0.559761 609.604718 550.953276 0.209746
0.130045 606.638657 1687.918050 0.000000
0.175183 526.948801 2913.217405 0.000000
0.913754 160.054207 654.599828 0.422017
0.084624 119.652728 4053.741337 0.000000
0.043578 885.295573 922.483613 0.000000
0.934920 616.859732 3705.641053 0.618385
0.415421 240.295379 492.153589 0.418879
0.672429 916.537164 3335.343853 0.153488
0.448136 992.672846 1115.260882 0.006097
0.105154 738.529049 444.541173 0.000000
0.559079 371.609553 2403.024757 0.579270
0.885784 385.167548 1393.811235 0.433196
0.015176 117.627768 1911.237736 0.000000
0.263816 209.240520 3765.209681 0.399411
0.106879 457.274515 1896.096560 0.004091
0.866020 179.072398 4833.269555 0.994220
0.948163 266.377415 4885.647971 1.028725
0.421631 664.422177 2969.336499 0.245503
0.236677 783.557097 3559.775577 0.057621
0.870686 198.586692 4359.576672 0.880668
0.814111 693.245365 1849.127742 0.496328
0.737131 369.621428 654.362834 0.361143
0.910129 865.235912 2861.254512 0.461727
0.734766 66.095351 2028.089702 0.650263
0.751899 955.328890 1120.118427 0.133858
0.585854 690.787927 3476.093857 0.497923
0.536182 859.211984 4459.945392 0.496360
0.695846 319.605396 3506.447888 0.705752
0.129791 880.741192 4996.997556 0.047401
0.416930 371.213867 3750.006985 0.560074
0.282186 986.333776 957.981442 0.009211
0.560541 497.217045 2816.107879 0.428402
0.076828 700.787740 1925.967988 0.000000
0.690038 539.351450 1057.354660 0.225987
0.092582 935.326785 3319.002554 0.000000
0.664164 604.193800 699.149289 0.203722
0.845493 402.335050 3689.716281 0.711718
0.562605 316.741579 4000.072729 0.844401
0.591929 821.936028 1545.976244 0.228132
0.782168 725.523635 1380.300828 0.322813
0.178716 358.271520 357.929764 0.059270
0.759771 114.638899 1205.557086 0.441354
0.086881 880.773284 4723.968845 0.000000
0.345836 905.520915 4073.425953 0.150224
0.311717 273.975069 2772.036565 0.650657
0.396284 255.278163 2739.784433 0.600028
0.452042 736.867213 4557.997959 0.562838
0.445553 814.426683 2645.991065 0.220813
0.629646 634.867523 914.483151 0.203415
0.061791 679.449967 3158.769386 0.000000
0.041551 556.829664 2189.947237 0.000000
0.027562 942.000752 645.435114 0.000000
0.315125 822.716860 1555.848518 0.122919
0.036511 535.733094 4625.073211 0.000000
0.236735 48.103185 2811.758350 0.216814
0.513835 279.177874 1410.101101 0.493545
0.502607 721.362324 456.913806 0.165343
0.183482 445.419106 2927.492938 0.058779
0.675338 384.895256 4828.381333 0.906753
0.912934 853.143838 4310.913656 0.600768
0.112282 429.888728 4013.959304 0.051145
0.000257 576.685215 3630.288616 0.000000
0.460759 725.496861 2174.851989 0.325849
0.617131 710.589608 3764.195118 0.561013
0.809076 42.758315 2848.480051 0.658913
0.046190 518.053376 4223.310694 0.000000
0.682164 414.961404 3970.828280 0.685308
0.846154 817.086111 2465.069077 0.481803
0.497907 300.239259 499.726494 0.426126
0.092671 711.711671 1072.006012 0.000000
0.162729 745.817933 1972.890457 0.000000
0.762131 710.103271 677.098377 0.209820
0.396136 655.425518 977.277270 0.217661
0.112296 506.590199 1977.471078 0.000000
0.912132 460.694996 4909.394786 0.833933
0.611781 732.916298 3606.444591 0.504086
0.256559 557.847345 779.817097 0.026501
0.385928 713.808396 514.951239 0.198267
0.712955 258.798210 2968.628542 0.615780
0.359952 444.819644 3084.391106 0.340103
0.831118 396.526393 2646.549869 0.566297
0.775782 723.550648 2271.604440 0.481560
0.576235 487.950147 2641.789169 0.413979
0.047112 579.742726 4501.750686 0.000000
0.158764 559.745885 2782.555611 0.000000
0.686401 421.286339 4262.123224 0.791509
0.093435 595.818860 2043.668534 0.000000
0.563722 771.766558 4213.850366 0.581378
0.465928 262.287919 2359.050139 0.645086
0.170506 627.069240 4852.754184 0.154584
0.174035 543.395031 3898.326872 0.095964
0.167851 903.007022 1227.521811 0.000000
0.616697 586.826391 1005.162566 0.219665
0.869627 451.322260 1699.278382 0.472967
